0	1.751158452	0.069688626	0	0	0
15	0.506363418	0.249170948	0.0873934	0.024976	0.0171912
30	0.347224141	0.253234145	0.089598	0.036046	0.0223604
45	0.290466251	0.245265622	0.1018022	0.038476	0.0302432
60	0.242203495	0.249577183	0.1166808	0.0370618	0.03927
80	0.200987409	0.203387607	0.110059	0.0383514	0.0396156
110	0.150792993	0.17862672	0.1158714	0.0386394	0.0421052
155	0.117918116	0.163767707	0.1116196	0.040161	0.044607
200	0.103076582	0.131235635	0.1132562	0.040486	0.045369
