0	0	0
2	4.242530906	3.2775191
4	9.048098509	5.64262222
7	15.05907088	7.90854969
10	22.74495396	11.12561887
13	26.55563819	12.24205333
15	31.52851165	16.9165323
20	40.57877094	21.26609295
25	53.46564377	30.41575506
30	67.62583151	35.60972553
35	77.04465758	40.02540328
40	101.014772	45.58962951
